"clip1_id"	"clip2_id"	"clip3_id"	"clip1_numvotes"	"clip2_numvotes"	"clip3_numvotes"	"clip1_mp3_path"	"clip2_mp3_path"	"clip3_mp3_path"
"38057"	"50779"	"21334"	"4"	"4"	"32"	"c/telemann_trio_berlin-telemann_trio_berlin-08-triosonate_in_ddur__allegro_un_poco_c_p__bach-175-204.mp3"	"2/vito_paternoster-cd2bach_cello_suites-13-suite_v_in_do_minore__prelude-88-117.mp3"	"9/janine_johnson-german_keyboard_masters-05-auf_das_heilige_pfingstfest_pachelbel-0-29.mp3"
"10757"	"29305"	"6848"	"3"	"0"	"22"	"7/dac_crowell-the_sea_and_the_sky-02-umi_no_kami_ni_kansha-958-987.mp3"	"f/rapoon-tin_of_drum-06-southbound-929-958.mp3"	"5/new_york_consort_of_viols-dances_and_canzonas_of_holborne_and_brade-02-des_rothschencken_tanz_brade-59-88.mp3"
"43593"	"37823"	"8865"	"23"	"7"	"3"	"a/plunkett-14_days-10-out_at_sea-146-175.mp3"	"d/various_artists-the_art_of_persuasion-08-the_fate_cargo_cult-0-29.mp3"	"8/stargarden-music_for_modern_listening-02-perdido-262-291.mp3"
"49590"	"21116"	"2443"	"7"	"3"	"5"	"c/edward_martin-art_of_the_lute_in_renaissance_france-13-aupres_de_vous_sermisy-30-59.mp3"	"1/solace-the_gathering_season-05-aenaem-349-378.mp3"	"5/thursday_group-uncle_mean-01-like_white_on_rice-117-146.mp3"
"11785"	"55629"	"10349"	"2"	"0"	"0"	"f/rapoon-tin_of_drum-03-beneath_the_sky-175-204.mp3"	"9/janine_johnson-german_keyboard_masters-19-canzona_in_e_buxtehude-59-88.mp3"	"1/touchinggrace-the_reformation_sessions-02-taking_flight-407-436.mp3"
"50949"	"3574"	"36474"	"0"	"0"	"2"	"4/burnshee_thornside-the_art_of_not_blending_in-13-til_i_met_you-0-29.mp3"	"1/the_rajdhani_quartet-the_gandhi_memorial_concert-01-raga_hansa_kalyani-1277-1306.mp3"	"c/strojovna_07-number_1-08-na_bednicke_stal-117-146.mp3"
"23034"	"56164"	"2003"	"1"	"0"	"0"	"4/seismic_anamoly-sweet_rock_candy-05-kick_in_tha_nuts-88-117.mp3"	"9/janine_johnson-german_keyboard_masters-20-ciacona_in_e_buxtehude-88-117.mp3"	"a/tilopa-pictures_of_silence-01-ichi-146-175.mp3"
"37286"	"39679"	"26497"	"3"	"5"	"2"	"2/claire_fitch-ambiencellist-08-shortest_day-59-88.mp3"	"0/william_brooks-bitter_circus-09-is_there_anybody_there-59-88.mp3"	"b/lisa_debenedictis-mixter_one-06-cuckoo_passiveaggressive_mix_by_hisboyelroy-146-175.mp3"
"32971"	"22422"	"2420"	"2"	"0"	"1"	"2/antiguru-fall_submissions-07-rectify-378-407.mp3"	"d/shiva_in_exile-ethnic-05-floating-146-175.mp3"	"c/liquid_zen-oscilloscope-01-levier_darmement-117-146.mp3"
"13741"	"54178"	"13747"	"1"	"3"	"1"	"f/magnatune-relaxation_spa-03-march_thirtyone_falling_you-0-29.mp3"	"3/jag-pretty_girl_blues-16-the_waterfall-117-146.mp3"	"f/magnatune-relaxation_spa-03-march_thirtyone_falling_you-175-204.mp3"
"15930"	"46279"	"5421"	"0"	"2"	"1"	"8/ivilion-terean-03-urtulitreator-204-233.mp3"	"a/ensemble_sreteniye-ancient_church_singing_of_byzantine_georgia_and_rus-11-o_theotokos_the_virgin_rejoice_ave_maria-494-523.mp3"	"f/dac_crowell-redshifted_harmonies-01-tranquilitatis-581-610.mp3"
"28144"	"43820"	"50678"	"5"	"13"	"5"	"d/paul_avgerinos-maya__the_great_katun-06-night_of_the_goddess_part_2-378-407.mp3"	"6/grayson_wray-picassos_dream-10-pure_delight-117-146.mp3"	"c/vito_paternoster-cd1bach_sonatas_and_partitas_for_solo_violin-13-sonata_seconda_in_re_minore__grave-204-233.mp3"
"38270"	"33781"	"11073"	"7"	"12"	"8"	"0/the_bots-truth-08-where_has_our_love_gone-146-175.mp3"	"0/william_brooks-bitter_circus-07-the_hanging_of_allen_scott_johnson-117-146.mp3"	"1/zilla-egg-02-wicker_pilots-0-29.mp3"
"49995"	"18968"	"8884"	"8"	"3"	"2"	"9/lisa_debenedictis-tigers-13-girl_and_supergirl-59-88.mp3"	"6/paul_beier-michelagnolo_galilei-04-passemezzo_and_saltarello-233-262.mp3"	"9/musica_franca-corrette__le_phenix__les_delices_de_la_solitude-02-phenix__adagio-30-59.mp3"
"18423"	"39836"	"44559"	"2"	"0"	"0"	"9/domased-slowdown-04-long_journey-30-59.mp3"	"2/shira_kammen-the_almanac-09-le_lai_de_la_rose-0-29.mp3"	"7/jeni_melia-the_last_of_old_england-10-the_low_low_lands_of_holland_trad-117-146.mp3"
"10810"	"32332"	"34856"	"3"	"2"	"4"	"7/dac_crowell-the_sea_and_the_sky-02-umi_no_kami_ni_kansha-2495-2524.mp3"	"f/tilopa-turkishauch-07-meifrui_ii-320-349.mp3"	"b/magnatune_compilation-rock-08-beth_quist_monsters-59-88.mp3"
"19542"	"23321"	"16244"	"1"	"0"	"1"	"f/magnatune-relaxation_spa-04-secret_solution_michael_masley-175-204.mp3"	"7/claire_fitch-ambiencellist_part_ii-05-longest_day-0-29.mp3"	"0/american_bach_soloists-j_s__bach__cantatas_volume_v-04-gleichwie_der_regen_und_schnee_vom_himmel_fallt_bwv_18_iv_aria__mein_seelenschatz_ist_gottes_wort-146-175.mp3"
"45166"	"10653"	"12158"	"1"	"0"	"1"	"a/janine_johnson-chopin_recital-11-ballade_op_23_in_g_minor-262-291.mp3"	"4/justin_bianco-siren-02-token-0-29.mp3"	"2/solace-ahsas-03-circle_58_68_78-146-175.mp3"
"4071"	"2486"	"56693"	"19"	"3"	"21"	"3/dj_cary-downtempo_chill-01-ruff_and_tumble_mr_epic-233-262.mp3"	"9/etherine-gleam-01-lost-262-291.mp3"	"9/american_baroque-dances_and_suites_of_rameau_and_couperin-21-les_fauvetes_plaintives_xiveme_ordre_couperin-146-175.mp3"
"17220"	"36931"	"56532"	"3"	"1"	"2"	"d/paul_avgerinos-balancing_spheres-04-day_dreams__the_flames_are_awakened-88-117.mp3"	"e/mountain_mirrors-mountain_mirrors-08-praying_mantis-117-146.mp3"	"e/steven_devine-portrait_of_an_english_harpsichord-21-suite_no_5_in_e_major_allemande_george_frederick_handel-146-175.mp3"
"44782"	"18681"	"42925"	"4"	"7"	"5"	"2/paul_avgerinos-gnosis-10-we_are_one-88-117.mp3"	"5/trancevision-lemuria-04-nebula-30-59.mp3"	"5/burnshee_thornside-rock_this_moon-10-i_know_this_feeling-88-117.mp3"
"25211"	"37173"	"48228"	"1"	"11"	"5"	"2/mrdc-timecode-05-timecode-146-175.mp3"	"0/voices_of_music-an_evening_with_bach-08-schlafe_mein_leibster_bwv_213-320-349.mp3"	"1/solace-the_gathering_season-12-journeys_end-146-175.mp3"
"27211"	"11300"	"1987"	"3"	"4"	"0"	"3/sherefe-opium-06-geldim_bir_kara_tasha-175-204.mp3"	"c/lvx_nova-lvx_nova-03-kyoto_nights-639-668.mp3"	"e/c_layne-the_sun_will_come_out_to_blind_you-01-i_dont_care_if_you_lie-146-175.mp3"
"23415"	"14931"	"8748"	"2"	"0"	"0"	"2/roots_of_rebellion-surfacing-05-messenger-30-59.mp3"	"4/jay_kishor-the_color_of_night-03-shivranjani-146-175.mp3"	"b/satori-journey_to_other_worlds-02-other_worlds-871-900.mp3"
"50537"	"40851"	"37980"	"0"	"0"	"1"	"f/norine_braun-and_the_mood_swings-13-running_on_the_edge-204-233.mp3"	"6/hoxman-synthesis_of_five-09-snake_eye-0-29.mp3"	"f/satori-healing_sounds_of_tibet-08-tibetan_trance-59-88.mp3"
"24772"	"21490"	"51717"	"11"	"3"	"7"	"b/liquid_zen-elements_at_loop_10-05-spirit-59-88.mp3"	"d/rapoon-vernal_crossing-05-bol_baya-204-233.mp3"	"1/tim_rayborn-qadim-14-perishde__santur_persian-262-291.mp3"
"2878"	"50177"	"13057"	"1"	"2"	"6"	"f/satori-healing_sounds_of_tibet-01-moon_night-175-204.mp3"	"8/philharmonia_baroque-cd2_scarlatti__cecilian_vespers-13-magnificat__fecit_potentiam-59-88.mp3"	"b/the_bots-now_is_the_time-03-freak-117-146.mp3"
"19482"	"20327"	"46159"	"0"	"11"	"2"	"4/paul_berget-j_s__bach_on_the_lute-04-sarabande__bwv_996-0-29.mp3"	"6/dr_kuch-analog_disease-04-the_big_bang_theory-59-88.mp3"	"a/kitka-nectar-11-miskolc_felol_hidegen_fuj_a_szel_hungary-175-204.mp3"
"48887"	"13279"	"33408"	"0"	"1"	"0"	"a/falik-dreams_from_the_machine-12-son_of_sand_flea_remix-204-233.mp3"	"a/the_headroom_project-ciri_a_doro-03-hoyd_hoy_june-117-146.mp3"	"4/the_marginal_prophets-bohemian_rap_cd-07-spank_you-88-117.mp3"
"23321"	"19542"	"16244"	"0"	"0"	"1"	"7/claire_fitch-ambiencellist_part_ii-05-longest_day-0-29.mp3"	"f/magnatune-relaxation_spa-04-secret_solution_michael_masley-175-204.mp3"	"0/american_bach_soloists-j_s__bach__cantatas_volume_v-04-gleichwie_der_regen_und_schnee_vom_himmel_fallt_bwv_18_iv_aria__mein_seelenschatz_ist_gottes_wort-146-175.mp3"
"47390"	"17122"	"1628"	"0"	"0"	"1"	"6/falik-streaks_and_strokes-11-xanthanon-146-175.mp3"	"d/ambient_teknology-the_all_seeing_eye_project-04-confusion_says-175-204.mp3"	"8/magnatune-red_hat_summit_compilation-01-fluid__headphones-88-117.mp3"
"2515"	"1548"	"39508"	"1"	"0"	"0"	"2/mrdc-timecode-01-lust-146-175.mp3"	"6/ed_martin-luis_milan__el_maestro-01-fantasia_1-30-59.mp3"	"7/rocket_city_riot-pop_killer-09-hypodermic-30-59.mp3"
"7699"	"23357"	"26561"	"2"	"0"	"2"	"9/the_kokoon-berlin-02-how_do_i_work_this-30-59.mp3"	"9/lisa_debenedictis-tigers-05-lowell-117-146.mp3"	"4/rapoon-the_kirghiz_light__cd_1-06-dala-30-59.mp3"
"1743"	"47770"	"28712"	"0"	"1"	"2"	"6/stargarden-ambient_excursions-01-ghosts_of_ocean_gardens-146-175.mp3"	"6/jeni_melia-the_lost_art_of_wooing-12-come_away_come_sweet_love_john_dowland-30-59.mp3"	"8/hybris-the_first_words-06-rotten_flowers-30-59.mp3"
"10715"	"21421"	"16804"	"0"	"2"	"0"	"5/stargarden-the_art_of_analog_diversion-02-trybal-262-291.mp3"	"c/five_star_fall-automatic_ordinary-05-between_2_floors-204-233.mp3"	"8/mercy_machine-mercy_machine-04-bones-146-175.mp3"
"47678"	"35224"	"33174"	"0"	"0"	"1"	"7/american_bach_soloists-j_s__bach__mass_in_b_minor_cd2-12-benedictus-117-146.mp3"	"4/american_bach_soloists-j_s__bach__mass_in_b_minor_cd1-08-domine_deus-30-59.mp3"	"c/william_brooks-fowl_mouth-07-silent_wings-204-233.mp3"
"78"	"35976"	"7807"	"7"	"2"	"1"	"9/american_bach_soloists-heinrich_schutz__musicalische_exequien-01-musicalische_exequien_swv_279_teil_i_concert_in_form_einer_teutschen_begrabnismissa-1132-1161.mp3"	"8/mercy_machine-in_your_bed__the_remixes-08-invisible_cosmic_sea_shanty_mix-262-291.mp3"	"0/solace-iman-02-iman-146-175.mp3"
"19598"	"53758"	"6959"	"0"	"0"	"5"	"9/suzanne_teng-enchanted_wind-04-septembers_angels-175-204.mp3"	"6/jeni_melia-the_lost_art_of_wooing-16-lady_careys_dump_anon-30-59.mp3"	"e/solace-balance-02-dragon_and_sword-349-378.mp3"
"41233"	"27950"	"31068"	"9"	"1"	"13"	"9/the_sarasa_ensemble-a_baroque_mosaic-09-sweeter_than_roses_purcell-59-88.mp3"	"9/william_brooks-silent_wings-06-maybe_meagan-146-175.mp3"	"4/human_response-delirious-07-denial-233-262.mp3"
"46621"	"47738"	"30446"	"19"	"16"	"6"	"e/jade_leary-fossildawn-11-retroscope-175-204.mp3"	"b/magnatune_compilation-rock-12-cargo_cult_our_song-0-29.mp3"	"0/ammonite-reconnection-07-angel_hold_on___-291-320.mp3"
"6638"	"27333"	"56469"	"13"	"4"	"2"	"b/philharmonia_baroque-mozart_orchestral_works-02-concerto_for_flute_and_orchestra_in_g_major_kv313_allegro-320-349.mp3"	"a/kitka-nectar-06-hopp_ide_tisztan_hungary-146-175.mp3"	"c/o_fickle_fortune-a_celebration_of_robert_burns-20-the_sun_he_is_sunk_in_the_west-30-59.mp3"
"48043"	"34380"	"36352"	"1"	"2"	"0"	"a/da_camera-a_celtic_celebration-12-gavotta_summer__the_poppy_from_airs_for_the_seasons_osward-0-29.mp3"	"c/lvx_nova-lvx_nova-08-in_memory_of_magick_mick-407-436.mp3"	"e/solace-balance-08-miss_anime-30-59.mp3"
"50307"	"5783"	"40683"	"26"	"4"	"5"	"e/magnatune_com-magnatune_at_the_cc_salon-13-one_at_a_time_burnshee_thornside-117-146.mp3"	"a/rhonda_lorence-winter_moon-01-winter_moon-233-262.mp3"	"d/beth_quist-shall_we_dance-09-ritual-291-320.mp3"
"35019"	"21471"	"3381"	"4"	"1"	"5"	"5/rapoon-cidar-08-cimbala-494-523.mp3"	"6/falik-streaks_and_strokes-05-bliss-175-204.mp3"	"6/barry_phillips-trad-01-polska_fran_glava-59-88.mp3"
"54126"	"10128"	"52490"	"0"	"2"	"0"	"1/vito_paternoster-cd1bach_cello_suites-16-suite_vi_in_re_magiore__sarabande-117-146.mp3"	"3/spinecar-autophile-02-stay-30-59.mp3"	"b/richard_savino-mertz__bardic_sounds-15-childrens_fairy_tale-175-204.mp3"
"17267"	"31629"	"33118"	"13"	"9"	"33"	"c/beatundercontrol-the_introduction-04-direction_dub-0-29.mp3"	"8/justin_bianco-phoenix-07-gift-30-59.mp3"	"c/seismic_anamoly-ramifications-07-serenade_for_samantha-0-29.mp3"
"34045"	"15160"	"8537"	"2"	"0"	"0"	"c/glen_bledsoe-up_and_down-07-up_and_down-117-146.mp3"	"5/edward_martin_and_paul_berget-baroque_lute_duets-03-sonata_in_c_major_weiss__largo-117-146.mp3"	"a/tilopa-pictures_of_silence-02-ni-117-146.mp3"
"33662"	"54392"	"39327"	"2"	"0"	"1"	"d/seismic_anamoly-afterburner-07-ten_million_tears-436-465.mp3"	"2/maryse_carlin-rameau__pieces_de_clavecin_en_concerts__forqueray_suites_4_and_5-17-fifth_suite___la_boisson_forqueray-117-146.mp3"	"b/richard_savino-mertz__bardic_sounds-09-gondoliers_song-88-117.mp3"
"2515"	"39508"	"1548"	"0"	"0"	"3"	"2/mrdc-timecode-01-lust-146-175.mp3"	"7/rocket_city_riot-pop_killer-09-hypodermic-30-59.mp3"	"6/ed_martin-luis_milan__el_maestro-01-fantasia_1-30-59.mp3"
"56250"	"52052"	"10709"	"1"	"1"	"0"	"1/etherine-24_days-20-in_the_garden-30-59.mp3"	"d/katherine_roberts_perl-j_s__bach_french_suites-14-suite_no_3_in_b_minor_bwv_814_allemande-88-117.mp3"	"5/stargarden-the_art_of_analog_diversion-02-trybal-88-117.mp3"
"46491"	"28319"	"7744"	"1"	"1"	"1"	"7/artemis-gravity-11-prayer-233-262.mp3"	"2/ensemble_sreteniye___three_holies_church_choristers-dont_cry_rachael-06-open_to_me_the_doors_of_repentance_byzantine_chant_bulgarian_tradition-30-59.mp3"	"6/mercy_machine-the_devil_i_know-02-i_need_a_new_jesus-146-175.mp3"
"19697"	"44230"	"41409"	"2"	"9"	"11"	"a/tilopa-pictures_of_silence-04-shi-204-233.mp3"	"9/musica_franca-corrette__le_phenix__les_delices_de_la_solitude-10-sonata_iii_in_c_major__allemanda-59-88.mp3"	"5/paul_avgerinos-muse_of_the_round_sky-09-the_night_sky-30-59.mp3"
"12843"	"33304"	"29707"	"1"	"0"	"4"	"b/richard_savino-mertz__bardic_sounds-03-evening_song-146-175.mp3"	"4/seth_carlin-schubert__works_for_solo_fortepiano-07-sonata_in_a_major_opus_posth__120__allegro-320-349.mp3"	"f/memories_of_tomorrow-waiting_for_dawn-06-trance_of_life-0-29.mp3"
"18557"	"40792"	"50294"	"1"	"11"	"1"	"1/touchinggrace-the_reformation_sessions-04-melon_tropic_sunrise-378-407.mp3"	"4/john_williams-long_ride_home-09-she_walks-30-59.mp3"	"2/shira_kammen-the_almanac-13-o_western_wind-59-88.mp3"
"26234"	"6954"	"10728"	"0"	"1"	"0"	"1/tim_rayborn-qadim-06-calliopeia__kithara_ancient_greek-146-175.mp3"	"e/solace-balance-02-dragon_and_sword-204-233.mp3"	"7/dac_crowell-the_sea_and_the_sky-02-umi_no_kami_ni_kansha-117-146.mp3"
"55783"	"47739"	"36335"	"26"	"8"	"3"	"9/american_baroque-dances_and_suites_of_rameau_and_couperin-19-le_rossignol_en_amour_xiveme_ordre_couperin-0-29.mp3"	"b/magnatune_compilation-rock-12-cargo_cult_our_song-30-59.mp3"	"7/roots_of_rebellion-the_looking_glass-08-messenger-175-204.mp3"
"21950"	"37093"	"43565"	"1"	"0"	"0"	"b/ehren_starks-the_depths_of_a_year-05-dads_song-233-262.mp3"	"4/seismic_anamoly-sweet_rock_candy-08-refleections-146-175.mp3"	"4/tim_rayborn-the_path_beyond-10-osman_pasha-291-320.mp3"
"16180"	"24201"	"24006"	"6"	"2"	"2"	"e/sun_palace-into_heaven-03-your_hands_lie_open-204-233.mp3"	"2/anup-embrace-05-romance_with_nature-262-291.mp3"	"4/jay_kishor-amber-05-raga_malgunji__tabla_solo_in_jhaptaal-146-175.mp3"
"31068"	"27950"	"41233"	"5"	"2"	"13"	"4/human_response-delirious-07-denial-233-262.mp3"	"9/william_brooks-silent_wings-06-maybe_meagan-146-175.mp3"	"9/the_sarasa_ensemble-a_baroque_mosaic-09-sweeter_than_roses_purcell-59-88.mp3"
"14233"	"41133"	"49228"	"3"	"2"	"5"	"3/american_baroque-mozart_4_quartets_for_strings_and_winds-03-oboe_quartet_in_f_k370__rondeau-59-88.mp3"	"b/ehren_starks-the_depths_of_a_year-09-subtle_groove-0-29.mp3"	"8/daniel_berkman-calabashmoon-12-train_to_bamako-30-59.mp3"
"23106"	"41415"	"44869"	"12"	"0"	"3"	"4/tilopa-kyotaku_live-05-kyo_rei-349-378.mp3"	"5/paul_avgerinos-muse_of_the_round_sky-09-the_night_sky-204-233.mp3"	"c/liquid_zen-oscilloscope-10-zeitgeist-146-175.mp3"
"6020"	"24470"	"8305"	"11"	"1"	"1"	"d/ambient_teknology-the_all_seeing_eye_project-02-all_seeing_eye-146-175.mp3"	"e/touchinggrace-submission-05-sitar_study-204-233.mp3"	"f/tilopa-turkishauch-02-meifrui_i-204-233.mp3"
"9196"	"25861"	"31738"	"3"	"18"	"9"	"4/jay_kishor-amber-02-raga_malgunji__jor-842-871.mp3"	"9/the_wretch-ambulatory-06-ambulatory-204-233.mp3"	"e/tilopa-out_of_the_blue-07-heeyahoa-88-117.mp3"
"14328"	"48706"	"8644"	"5"	"4"	"19"	"f/glen_bledsoe-octopants-03-ppop-59-88.mp3"	"c/soulprint-in_spite_of_it_all-12-putrid-146-175.mp3"	"3/american_baroque-mozart_4_quartets_for_strings_and_winds-02-oboe_quartet_in_f_k370__adagio-117-146.mp3"
"5221"	"8949"	"20497"	"1"	"1"	"0"	"7/roots_of_rebellion-the_looking_glass-01-the_order-175-204.mp3"	"c/jamie_janover-now_center_of_time-02-playa-639-668.mp3"	"e/atomic_opera-penguin_dust-04-thirst-175-204.mp3"
"50779"	"36049"	"19859"	"1"	"0"	"8"	"2/vito_paternoster-cd2bach_cello_suites-13-suite_v_in_do_minore__prelude-88-117.mp3"	"1/phebe_craig_and_katherine_westine-beside_themselves-08-js_bach_concerto_in_c_major_for_2_harpsichords_allegro_moderato-436-465.mp3"	"8/cargo_cult-vibrant-04-son_of_ambriel-30-59.mp3"
"9321"	"45502"	"35743"	"0"	"0"	"3"	"5/sitar-first_congregational_church_concert-02-raga_patdeep__gat__jay_kishor-1538-1567.mp3"	"a/asteria-soyes_loyal-11-dueil_angoisseux_gilles_binchois-233-262.mp3"	"8/ivilion-terean-08-hthar-88-117.mp3"
"6717"	"30974"	"21752"	"0"	"2"	"0"	"e/hans_christian-phantoms-02-coyotes_dance-117-146.mp3"	"1/phebe_craig_and_katherine_westine-beside_themselves-07-couperin_musetes_de_choisi_et_de_taverni-146-175.mp3"	"5/stargarden-step_off-05-china_green-494-523.mp3"
"6992"	"5453"	"25493"	"3"	"11"	"2"	"5/domased-selection-02-drunk_warrior-146-175.mp3"	"f/dac_crowell-redshifted_harmonies-01-tranquilitatis-1509-1538.mp3"	"6/drop_trio-cezanne-05-wreck_of_the_zephyr-407-436.mp3"
"50394"	"35897"	"8457"	"1"	"0"	"0"	"e/joram-moments_of_clarity-13-plenilune-262-291.mp3"	"6/farallon_recorder_quartet-ludwig_senfl-08-in_domino_confido-204-233.mp3"	"6/mercy_machine-in_your_bed-02-my_joan_of_arc-0-29.mp3"
"12088"	"8446"	"34711"	"3"	"1"	"1"	"1/dac_crowell-sferica-03-chapel_hill_phantom_lantern-59-88.mp3"	"8/mercy_machine-mercy_machine-02-my_fathers_hand-262-291.mp3"	"c/liquid_zen-oscilloscope-08-autumn_glide-59-88.mp3"
"55772"	"20576"	"26478"	"5"	"4"	"0"	"3/jag-four_strings-19-helena_street_corner_blues-30-59.mp3"	"1/spinecar-passive_aggressive-04-true-262-291.mp3"	"f/strojovna_07-switch_on__switch_off-06-crystal_durgamata_remix-175-204.mp3"
"27594"	"40264"	"26134"	"0"	"1"	"1"	"f/paul_berget-sl_weiss_on_11_strings-06-linfidele_suite_paysanne-117-146.mp3"	"2/duo_chambure-vihuela_duets_of_valderrabano-09-obsecro_te_domina_josquin_dez_prez-233-262.mp3"	"1/artemis-undone-06-beside_u-59-88.mp3"
"48898"	"6776"	"8678"	"42"	"14"	"23"	"e/seth_carlin-mozart_in_the_age_of_enlightenment-12-sonata_15_in_c_minor__allegro_georg_benda-117-146.mp3"	"d/paul_avgerinos-maya__the_great_katun-02-dawn_of_the_gods_part_2-262-291.mp3"	"0/beth_quist-silver-02-om_asatoma_sad_gamaya-117-146.mp3"
